pslFOdist,1.41421,0.774925,0.397721,T300,JRA,FA_AS
maxLat,1.09228,0.461683,0.364109,T300,JRA,FA_AS
trajMinLen,0.92376,0.258981,0.342512,T300,JRA,FA_AS
wcFOdist,0.639827,0.253618,0.218662,T300,JRA,FA_AS
wcOffset,0.613806,0.229432,0.213847,T300,JRA,FA_AS
pslFOmag,0.535911,0.201839,0.186276,T300,JRA,FA_AS
minWind,0.515402,0.257985,0.156485,T300,JRA,FA_AS
wcFOmag,0.406265,0.172771,0.135075,T300,JRA,FA_AS
trajRange,0.186112,0.080466,0.061429,T300,JRA,FA_AS
trajMaxGap,0.130182,0.058238,0.042277,T300,JRA,FA_AS
mergeDist,0.0572355,0.024443,0.018995,T300,JRA,FA_AS
maxTopo,0.0157576,0.008206,0.004641,T300,JRA,FA_AS
