pslFOdist,1.2883,393.301,222.051,DZ300500,JRA,DAYS
wcFOmag,1.2769,312.293,273.383,DZ300500,JRA,DAYS
wcFOdist,0.752776,195.959,154.268,DZ300500,JRA,DAYS
pslFOmag,0.698329,179.413,144.549,DZ300500,JRA,DAYS
trajMinLen,0.481971,118.242,102.987,DZ300500,JRA,DAYS
minWind,0.401508,119.852,71.4711,DZ300500,JRA,DAYS
wcOffset,0.351886,120.229,47.6478,DZ300500,JRA,DAYS
maxLat,0.351864,122.017,45.3852,DZ300500,JRA,DAYS
trajMaxGap,0.069133,20.7966,12.1752,DZ300500,JRA,DAYS
trajRange,0.0420092,13.6917,6.42812,DZ300500,JRA,DAYS
mergeDist,0.0332755,11.4507,4.4049,DZ300500,JRA,DAYS
maxTopo,0.0143133,4.85278,1.98328,DZ300500,JRA,DAYS
