wcFOmag,1.30038,307.493,256.311,T400,JRA,DAYS
pslFOdist,1.26646,369.913,199.187,T400,JRA,DAYS
wcFOdist,0.733661,174.719,143.893,T400,JRA,DAYS
pslFOmag,0.642329,161.025,121.063,T400,JRA,DAYS
trajMinLen,0.526741,122.146,105.188,T400,JRA,DAYS
wcOffset,0.459148,146.516,59.525,T400,JRA,DAYS
minWind,0.363864,104.313,58.9384,T400,JRA,DAYS
maxLat,0.327878,104.833,42.2638,T400,JRA,DAYS
trajMaxGap,0.0888523,25.0603,14.7354,T400,JRA,DAYS
trajRange,0.0479181,14.0898,7.45213,T400,JRA,DAYS
mergeDist,0.0367109,11.5568,4.94108,T400,JRA,DAYS
maxTopo,0.0136147,4.33192,1.77984,T400,JRA,DAYS
