wcFOmag,1.41421,298.475,179.773,DZ400500,MERRA2,COUNT
trajMinLen,0.878679,198.198,103.449,DZ400500,MERRA2,COUNT
maxLat,0.694845,195.177,42.2386,DZ400500,MERRA2,COUNT
pslFOdist,0.610026,141.78,68.8068,DZ400500,MERRA2,COUNT
pslFOmag,0.341056,84.5948,34.105,DZ400500,MERRA2,COUNT
wcOffset,0.324952,88.4248,24.0026,DZ400500,MERRA2,COUNT
wcFOdist,0.224707,40.9833,31.9771,DZ400500,MERRA2,COUNT
minWind,0.113148,28.1299,11.2559,DZ400500,MERRA2,COUNT
mergeDist,0.060162,14.5437,6.34363,DZ400500,MERRA2,COUNT
trajMaxGap,0.0469982,11.5071,4.8322,DZ400500,MERRA2,COUNT
maxTopo,0.0315629,7.51646,3.4206,DZ400500,MERRA2,COUNT
trajRange,0.0126661,2.73647,1.57108,DZ400500,MERRA2,COUNT
