pslFOdist,1.38104,0.472891,0.269508,T400,CFSR,HR_TS
wcFOdist,1.18839,0.325062,0.274292,T400,CFSR,HR_TS
wcFOmag,1.14137,0.260185,0.282945,T400,CFSR,HR_TS
pslFOmag,0.970306,0.274352,0.220063,T400,CFSR,HR_TS
wcOffset,0.466705,0.15645,0.09314,T400,CFSR,HR_TS
trajMinLen,0.288393,0.05397,0.074938,T400,CFSR,HR_TS
minWind,0.171532,0.062484,0.030949,T400,CFSR,HR_TS
trajMaxGap,0.12612,0.044875,0.023505,T400,CFSR,HR_TS
trajRange,0.0245602,0.008504,0.004733,T400,CFSR,HR_TS
maxLat,0.0140732,0.005895,0.001848,T400,CFSR,HR_TS
mergeDist,0.0134345,0.005583,0.001814,T400,CFSR,HR_TS
maxTopo,0.00740867,0.002755,0.001295,T400,CFSR,HR_TS
