pslFOdist,1.41421,1055.3,293.922,T400,MERRA2,COUNT
trajMinLen,1.14715,606.094,291.872,T400,MERRA2,COUNT
wcFOmag,0.622981,236.553,170.844,T400,MERRA2,COUNT
pslFOmag,0.475228,219.413,125.602,T400,MERRA2,COUNT
wcOffset,0.381929,259.185,85.9686,T400,MERRA2,COUNT
maxLat,0.331766,230.98,73.2811,T400,MERRA2,COUNT
wcFOdist,0.237132,94.2082,64.5706,T400,MERRA2,COUNT
mergeDist,0.172147,134.065,34.145,T400,MERRA2,COUNT
minWind,0.132561,60.4318,35.1395,T400,MERRA2,COUNT
trajMaxGap,0.0593489,24.2104,16.0879,T400,MERRA2,COUNT
maxTopo,0.0469342,34.8412,9.80484,T400,MERRA2,COUNT
trajRange,0.0305766,11.7336,8.37189,T400,MERRA2,COUNT
