pslFOdist,1.41421,0.940509,0.568722,T400,MERRA2,HR_TS
wcFOdist,0.789382,0.507888,0.327452,T400,MERRA2,HR_TS
wcFOmag,0.614321,0.217391,0.323704,T400,MERRA2,HR_TS
wcOffset,0.396455,0.276108,0.151532,T400,MERRA2,HR_TS
pslFOmag,0.22244,0.112039,0.106836,T400,MERRA2,HR_TS
trajMinLen,0.174448,0.058875,0.092605,T400,MERRA2,HR_TS
trajMaxGap,0.15518,0.099973,0.064298,T400,MERRA2,HR_TS
minWind,0.073694,0.053447,0.026684,T400,MERRA2,HR_TS
trajRange,0.0256657,0.018254,0.009551,T400,MERRA2,HR_TS
mergeDist,0.0177785,0.011192,0.007512,T400,MERRA2,HR_TS
maxTopo,0.010216,0.008025,0.003195,T400,MERRA2,HR_TS
maxLat,0.00598485,0.004689,0.001883,T400,MERRA2,HR_TS
