wcFOmag,1.41421,285.383,132.185,DZ400500,MERRA,COUNT
trajMinLen,0.876872,186.548,77.2586,DZ400500,MERRA,COUNT
maxLat,0.809816,209.89,44.8039,DZ400500,MERRA,COUNT
pslFOdist,0.426311,88.558,38.6393,DZ400500,MERRA,COUNT
pslFOmag,0.298827,63.7254,26.2498,DZ400500,MERRA,COUNT
wcOffset,0.290341,71.406,19.4685,DZ400500,MERRA,COUNT
wcFOdist,0.231267,42.809,23.267,DZ400500,MERRA,COUNT
minWind,0.10039,20.7547,9.14763,DZ400500,MERRA,COUNT
mergeDist,0.0263507,5.74535,2.24737,DZ400500,MERRA,COUNT
maxTopo,0.0183158,3.97705,1.57106,DZ400500,MERRA,COUNT
trajMaxGap,0.0158549,3.22148,1.47167,DZ400500,MERRA,COUNT
trajRange,0.0121665,2.54539,1.0938,DZ400500,MERRA,COUNT
