pslFOdist,1.41421,0.584758,0.335257,T400,JRA,HR_TS
wcFOmag,1.0156,0.257695,0.306761,T400,JRA,HR_TS
wcFOdist,0.978995,0.319597,0.272306,T400,JRA,HR_TS
pslFOmag,0.541775,0.187632,0.146351,T400,JRA,HR_TS
minWind,0.422948,0.177363,0.098823,T400,JRA,HR_TS
wcOffset,0.255096,0.11877,0.051743,T400,JRA,HR_TS
trajMinLen,0.239738,0.05671,0.073504,T400,JRA,HR_TS
trajMaxGap,0.0566475,0.021832,0.014283,T400,JRA,HR_TS
trajRange,0.0160073,0.006899,0.003627,T400,JRA,HR_TS
maxLat,0.00938369,0.004771,0.001554,T400,JRA,HR_TS
mergeDist,0.00937857,0.004347,0.001917,T400,JRA,HR_TS
maxTopo,0.00571453,0.003128,0.000674,T400,JRA,HR_TS
