wcFOmag,1.3447,340.007,273.647,DZ300500,CFSR,DAYS
pslFOdist,1.20344,378.204,183.213,DZ300500,CFSR,DAYS
pslFOmag,0.825256,202.328,171.952,DZ300500,CFSR,DAYS
wcFOdist,0.750324,189.779,152.653,DZ300500,CFSR,DAYS
trajMinLen,0.556573,137.532,115.301,DZ300500,CFSR,DAYS
wcOffset,0.480534,155.473,68.0958,DZ300500,CFSR,DAYS
maxLat,0.463301,156.09,57.6056,DZ300500,CFSR,DAYS
minWind,0.207306,62.8432,33.9211,DZ300500,CFSR,DAYS
trajMaxGap,0.123819,37.602,20.1947,DZ300500,CFSR,DAYS
trajRange,0.0503633,15.2658,8.24228,DZ300500,CFSR,DAYS
mergeDist,0.0237483,7.70404,3.34077,DZ300500,CFSR,DAYS
maxTopo,0.0129772,3.72564,2.31175,DZ300500,CFSR,DAYS
