pslFOdist,1.41421,64.9529,35.2714,T400,JRA,ACE
wcFOmag,1.14539,37.425,34.9156,T400,JRA,ACE
wcFOdist,0.762689,27.9128,22.2243,T400,JRA,ACE
trajMinLen,0.563771,19.3358,16.8868,T400,JRA,ACE
wcOffset,0.443605,23.0264,9.40552,T400,JRA,ACE
pslFOmag,0.425573,15.4984,12.4292,T400,JRA,ACE
maxLat,0.382811,20.2737,7.81713,T400,JRA,ACE
minWind,0.227635,10.0414,5.89337,T400,JRA,ACE
trajMaxGap,0.0723648,3.05904,1.93787,T400,JRA,ACE
trajRange,0.0569678,2.6,1.42969,T400,JRA,ACE
mergeDist,0.0370754,1.95971,0.759994,T400,JRA,ACE
maxTopo,0.00802505,0.416145,0.17045,T400,JRA,ACE
