pslFOdist,1.40375,1330.09,664.965,T300,MERRA2,DAYS
wcFOmag,1.25208,1002.18,674.992,T300,MERRA2,DAYS
pslFOmag,0.930976,763.743,494.639,T300,MERRA2,DAYS
wcOffset,0.781837,689.962,394.848,T300,MERRA2,DAYS
wcFOdist,0.745716,517.68,429.356,T300,MERRA2,DAYS
maxLat,0.741956,720.792,342.075,T300,MERRA2,DAYS
trajMinLen,0.734823,497.363,426.977,T300,MERRA2,DAYS
minWind,0.307499,266.603,157.405,T300,MERRA2,DAYS
trajMaxGap,0.249141,200.777,133.787,T300,MERRA2,DAYS
trajRange,0.197732,173.847,100.15,T300,MERRA2,DAYS
mergeDist,0.171769,164.101,80.6689,T300,MERRA2,DAYS
maxTopo,0.039135,37.1744,18.4905,T300,MERRA2,DAYS
