pslFOdist,1.26986,718.228,189.199,T400,MERRA,COUNT
trajMinLen,1.1992,475.382,241.739,T400,MERRA,COUNT
wcFOmag,0.711251,258.127,148.372,T400,MERRA,COUNT
wcOffset,0.489958,268.697,76.4829,T400,MERRA,COUNT
maxLat,0.481395,247.742,81.1759,T400,MERRA,COUNT
pslFOmag,0.367316,129.409,77.3778,T400,MERRA,COUNT
wcFOdist,0.264645,93.0692,55.7812,T400,MERRA,COUNT
mergeDist,0.153854,91.0803,21.0598,T400,MERRA,COUNT
minWind,0.150379,54.4223,31.4002,T400,MERRA,COUNT
trajMaxGap,0.0456625,15.7376,9.68448,T400,MERRA,COUNT
maxTopo,0.0415299,22.6752,6.52246,T400,MERRA,COUNT
trajRange,0.0259925,9.98108,5.30994,T400,MERRA,COUNT
