maxLat,1.37374,0.474181,0.415536,DZ200500,MERRA,FA_AS
pslFOdist,1.15778,0.503434,0.242461,DZ200500,MERRA,FA_AS
wcFOdist,0.942585,0.395205,0.216802,DZ200500,MERRA,FA_AS
trajMinLen,0.851728,0.215736,0.305865,DZ200500,MERRA,FA_AS
wcFOmag,0.77811,0.246916,0.251013,DZ200500,MERRA,FA_AS
minWind,0.510718,0.200393,0.132963,DZ200500,MERRA,FA_AS
wcOffset,0.351741,0.122411,0.105614,DZ200500,MERRA,FA_AS
pslFOmag,0.320522,0.09632,0.106857,DZ200500,MERRA,FA_AS
trajRange,0.172571,0.06034,0.051592,DZ200500,MERRA,FA_AS
trajMaxGap,0.141815,0.05491,0.037663,DZ200500,MERRA,FA_AS
mergeDist,0.0953082,0.035653,0.026504,DZ200500,MERRA,FA_AS
maxTopo,0.0284246,0.011493,0.007037,DZ200500,MERRA,FA_AS
