pslFOdist,1.41421,0.684125,0.319045,T400,MERRA,FA_AS
maxLat,1.05051,0.393483,0.280461,T400,MERRA,FA_AS
trajMinLen,1.04519,0.233685,0.315152,T400,MERRA,FA_AS
wcFOmag,0.955654,0.277948,0.275971,T400,MERRA,FA_AS
wcOffset,0.580448,0.249584,0.144039,T400,MERRA,FA_AS
wcFOdist,0.555505,0.252879,0.132299,T400,MERRA,FA_AS
pslFOmag,0.516713,0.180708,0.141686,T400,MERRA,FA_AS
minWind,0.356142,0.14387,0.091701,T400,MERRA,FA_AS
mergeDist,0.201173,0.108355,0.039573,T400,MERRA,FA_AS
trajMaxGap,0.177431,0.073916,0.044903,T400,MERRA,FA_AS
trajRange,0.167855,0.073635,0.041094,T400,MERRA,FA_AS
maxTopo,0.0522549,0.02489,0.011967,T400,MERRA,FA_AS
