pslFOdist,1.41421,184.314,75.5471,DZ200500,MERRA,ACE
wcFOmag,1.0001,93.3378,65.1524,DZ200500,MERRA,ACE
trajMinLen,0.874373,69.8326,59.5328,DZ200500,MERRA,ACE
wcFOdist,0.775117,66.7064,51.7827,DZ200500,MERRA,ACE
maxLat,0.749452,86.3063,44.2072,DZ200500,MERRA,ACE
pslFOmag,0.659262,53.5074,44.7165,DZ200500,MERRA,ACE
wcOffset,0.592584,66.9674,35.3657,DZ200500,MERRA,ACE
minWind,0.249059,24.4681,15.9201,DZ200500,MERRA,ACE
trajMaxGap,0.160923,16.5165,10.0979,DZ200500,MERRA,ACE
trajRange,0.150709,15.1488,9.5435,DZ200500,MERRA,ACE
mergeDist,0.148844,19.3399,7.97533,DZ200500,MERRA,ACE
maxTopo,0.0344246,4.40971,1.86991,DZ200500,MERRA,ACE
