pslFOdist,1.41214,769.668,229.389,DZ300500,MERRA2,COUNT
trajMinLen,1.16372,458.097,230.066,DZ300500,MERRA2,COUNT
wcFOmag,0.697906,202.887,148.671,DZ300500,MERRA2,COUNT
pslFOmag,0.429534,147.935,88.3752,DZ300500,MERRA2,COUNT
maxLat,0.362515,201.563,57.6702,DZ300500,MERRA2,COUNT
wcOffset,0.299995,148.946,52.7384,DZ300500,MERRA2,COUNT
wcFOdist,0.246116,75.0967,51.9832,DZ300500,MERRA2,COUNT
mergeDist,0.172209,99.0388,26.3302,DZ300500,MERRA2,COUNT
minWind,0.138382,48.8029,28.2982,DZ300500,MERRA2,COUNT
maxTopo,0.0508958,28.4352,8.05381,DZ300500,MERRA2,COUNT
trajMaxGap,0.0440592,14.3275,9.18735,DZ300500,MERRA2,COUNT
trajRange,0.0221403,6.4667,4.71271,DZ300500,MERRA2,COUNT
