pslFOdist,1.40242,199.859,114.15,T500,MERRA2,ACE
wcFOmag,1.2049,134.335,116.094,T500,MERRA2,ACE
wcOffset,0.655859,105.234,45.3968,T500,MERRA2,ACE
wcFOdist,0.638715,82.4878,56.5904,T500,MERRA2,ACE
trajMinLen,0.55566,61.0751,53.877,T500,MERRA2,ACE
pslFOmag,0.514963,64.2734,46.6928,T500,MERRA2,ACE
maxLat,0.359592,58.5651,24.1962,T500,MERRA2,ACE
trajMaxGap,0.194257,23.892,17.776,T500,MERRA2,ACE
mergeDist,0.135968,21.3059,9.79799,T500,MERRA2,ACE
trajRange,0.120511,16.351,10.2725,T500,MERRA2,ACE
minWind,0.106596,15.5811,8.43962,T500,MERRA2,ACE
maxTopo,0.0209142,2.85208,1.77497,T500,MERRA2,ACE
