pslFOdist,1.41421,0.674791,0.395256,DZ300500,JRA,HR_TS
wcFOdist,0.922453,0.371228,0.292668,DZ300500,JRA,HR_TS
wcFOmag,0.861333,0.266966,0.302409,DZ300500,JRA,HR_TS
pslFOmag,0.604189,0.238324,0.193759,DZ300500,JRA,HR_TS
minWind,0.416985,0.197539,0.117371,DZ300500,JRA,HR_TS
trajMinLen,0.20349,0.057185,0.073124,DZ300500,JRA,HR_TS
wcOffset,0.17938,0.10159,0.038549,DZ300500,JRA,HR_TS
trajMaxGap,0.0330879,0.015653,0.009326,DZ300500,JRA,HR_TS
trajRange,0.0150085,0.008317,0.003385,DZ300500,JRA,HR_TS
maxLat,0.0101957,0.00631,0.001606,DZ300500,JRA,HR_TS
mergeDist,0.00645161,0.00358,0.001451,DZ300500,JRA,HR_TS
maxTopo,0.00514309,0.003003,0.001019,DZ300500,JRA,HR_TS
