wcFOmag,1.41421,1476.73,692.596,DZ400500,MERRA2,DAYS
pslFOdist,0.30264,256.572,171.624,DZ400500,MERRA2,DAYS
pslFOmag,0.234105,244.476,114.64,DZ400500,MERRA2,DAYS
wcFOdist,0.202533,157.89,119.134,DZ400500,MERRA2,DAYS
trajMinLen,0.170286,139.592,98.0992,DZ400500,MERRA2,DAYS
wcOffset,0.148023,174.838,61.5331,DZ400500,MERRA2,DAYS
maxLat,0.132931,172.28,44.1329,DZ400500,MERRA2,DAYS
trajMaxGap,0.0672498,70.7337,32.6933,DZ400500,MERRA2,DAYS
minWind,0.0522133,62.2589,21.3333,DZ400500,MERRA2,DAYS
trajRange,0.0264666,29.1802,12.1948,DZ400500,MERRA2,DAYS
mergeDist,0.0192556,16.9628,10.7035,DZ400500,MERRA2,DAYS
maxTopo,0.0115196,10.4819,6.28392,DZ400500,MERRA2,DAYS
