wcFOmag,1.41421,128.934,107.072,DZ400500,MERRA2,ACE
pslFOdist,0.831851,86.9867,52.1045,DZ400500,MERRA2,ACE
wcFOdist,0.426322,40.4677,30.8917,DZ400500,MERRA2,ACE
maxLat,0.307374,37.7947,9.90187,DZ400500,MERRA2,ACE
wcOffset,0.277432,32.6592,12.117,DZ400500,MERRA2,ACE
trajMinLen,0.267136,24.3534,20.2264,DZ400500,MERRA2,ACE
pslFOmag,0.22692,24.5644,13.1986,DZ400500,MERRA2,ACE
trajMaxGap,0.0869354,9.47067,4.97896,DZ400500,MERRA2,ACE
minWind,0.0579621,6.91565,2.35237,DZ400500,MERRA2,ACE
trajRange,0.0337447,3.77558,1.79552,DZ400500,MERRA2,ACE
mergeDist,0.0255824,2.57881,1.70786,DZ400500,MERRA2,ACE
maxTopo,0.0113295,1.13088,0.767845,DZ400500,MERRA2,ACE
