wcFOmag,1.41421,388.89,261.183,DZ400500,CFSR,DAYS
pslFOmag,0.398425,120.745,65.2126,DZ400500,CFSR,DAYS
pslFOdist,0.389341,115.86,65.4659,DZ400500,CFSR,DAYS
wcFOdist,0.357752,93.225,69.3587,DZ400500,CFSR,DAYS
maxLat,0.30494,110.771,28.4376,DZ400500,CFSR,DAYS
trajMinLen,0.255374,69.8265,47.4291,DZ400500,CFSR,DAYS
wcOffset,0.189128,62.8489,25.6585,DZ400500,CFSR,DAYS
trajMaxGap,0.0968501,34.1778,10.6288,DZ400500,CFSR,DAYS
minWind,0.0901562,31.5603,10.2563,DZ400500,CFSR,DAYS
trajRange,0.0208687,7.28586,2.40091,DZ400500,CFSR,DAYS
mergeDist,0.0094003,3.4456,0.820312,DZ400500,CFSR,DAYS
maxTopo,0.0083241,2.61354,1.28286,DZ400500,CFSR,DAYS
