wcFOmag,1.41421,55.7955,41.8314,DZ400500,JRA,ACE
pslFOdist,0.529161,22.9241,13.9498,DZ400500,JRA,ACE
wcFOdist,0.386275,15.7902,10.9977,DZ400500,JRA,ACE
maxLat,0.349229,18.3531,4.90745,DZ400500,JRA,ACE
trajMinLen,0.251953,9.84116,7.52628,DZ400500,JRA,ACE
pslFOmag,0.203657,9.74555,4.38097,DZ400500,JRA,ACE
wcOffset,0.165159,8.40668,2.82975,DZ400500,JRA,ACE
minWind,0.120733,6.16119,2.04202,DZ400500,JRA,ACE
trajMaxGap,0.0332722,1.62393,0.674428,DZ400500,JRA,ACE
trajRange,0.0313987,1.62053,0.499037,DZ400500,JRA,ACE
mergeDist,0.00754942,0.353368,0.171883,DZ400500,JRA,ACE
maxTopo,0.00407551,0.197929,0.083932,DZ400500,JRA,ACE
