wcFOmag,1.41421,967.679,589.07,DZ300500,MERRA2,DAYS
pslFOdist,1.14537,839.426,440.572,DZ300500,MERRA2,DAYS
pslFOmag,0.657723,417.708,292.329,DZ300500,MERRA2,DAYS
wcFOdist,0.488462,288.24,228.046,DZ300500,MERRA2,DAYS
trajMinLen,0.468059,280.849,216.314,DZ300500,MERRA2,DAYS
wcOffset,0.417537,321.155,149.247,DZ300500,MERRA2,DAYS
maxLat,0.258188,216.2,76.2244,DZ300500,MERRA2,DAYS
trajMaxGap,0.166202,110.559,71.1036,DZ300500,MERRA2,DAYS
minWind,0.16324,117.941,63.969,DZ300500,MERRA2,DAYS
mergeDist,0.114467,81.83,45.4454,DZ300500,MERRA2,DAYS
trajRange,0.0785326,54.7899,32.0572,DZ300500,MERRA2,DAYS
maxTopo,0.0313613,23.2173,11.8968,DZ300500,MERRA2,DAYS
