pslFOdist,1.373,314.505,100.843,T400,JRA,COUNT
trajMinLen,1.16048,185.188,107.188,T400,JRA,COUNT
wcFOmag,0.851044,124.91,80.6787,T400,JRA,COUNT
maxLat,0.462335,107.659,33.3101,T400,JRA,COUNT
pslFOmag,0.407655,61.0709,38.4199,T400,JRA,COUNT
wcFOdist,0.379758,55.1066,36.1136,T400,JRA,COUNT
wcOffset,0.37375,88.7456,26.27,T400,JRA,COUNT
minWind,0.249758,40.353,22.9684,T400,JRA,COUNT
mergeDist,0.0725131,18.8492,4.37528,T400,JRA,COUNT
trajMaxGap,0.0299711,5.43435,2.6249,T400,JRA,COUNT
trajRange,0.0151776,2.47144,1.39182,T400,JRA,COUNT
maxTopo,0.0143923,3.00678,1.15314,T400,JRA,COUNT
