pslFOdist,1.41421,173.957,74.857,T300,MERRA,ACE
wcFOmag,1.1022,101.59,69.9738,T300,MERRA,ACE
trajMinLen,0.990033,79.5209,65.7379,T300,MERRA,ACE
maxLat,0.908849,100.788,52.4172,T300,MERRA,ACE
wcFOdist,0.906806,77.9341,59.0179,T300,MERRA,ACE
wcOffset,0.830345,89.9151,48.646,T300,MERRA,ACE
pslFOmag,0.735558,63.5371,47.7938,T300,MERRA,ACE
minWind,0.278023,28.8007,16.7195,T300,MERRA,ACE
trajMaxGap,0.216271,21.5864,13.2594,T300,MERRA,ACE
trajRange,0.199294,19.9301,12.207,T300,MERRA,ACE
mergeDist,0.162296,19.1254,8.93668,T300,MERRA,ACE
maxTopo,0.0286497,3.49559,1.52865,T300,MERRA,ACE
