wcFOmag,1.40247,1027.47,653.635,T400,MERRA2,DAYS
pslFOdist,1.27865,1044.89,520.839,T400,MERRA2,DAYS
pslFOmag,0.995411,751.961,449.509,T400,MERRA2,DAYS
wcOffset,0.603265,508.985,232.611,T400,MERRA2,DAYS
trajMinLen,0.54128,363.434,271.086,T400,MERRA2,DAYS
wcFOdist,0.501582,323.018,258.179,T400,MERRA2,DAYS
maxLat,0.290434,258.643,99.3018,T400,MERRA2,DAYS
trajRange,0.231132,204.026,80.8379,T400,MERRA2,DAYS
trajMaxGap,0.225177,162.05,106.71,T400,MERRA2,DAYS
minWind,0.204789,166.018,84.4529,T400,MERRA2,DAYS
mergeDist,0.151718,123.47,62.2001,T400,MERRA2,DAYS
maxTopo,0.0384262,30.8535,16.0729,T400,MERRA2,DAYS
