pslFOdist,1.41421,155.243,66.3652,DZ200500,CFSR,ACE
wcFOmag,0.87421,61.3104,51.7594,DZ200500,CFSR,ACE
wcFOdist,0.845298,65.904,48.5106,DZ200500,CFSR,ACE
pslFOmag,0.826423,54.9389,49.5628,DZ200500,CFSR,ACE
trajMinLen,0.713415,46.5726,42.9564,DZ200500,CFSR,ACE
maxLat,0.643511,65.4677,32.2584,DZ200500,CFSR,ACE
wcOffset,0.552269,51.8875,29.1772,DZ200500,CFSR,ACE
minWind,0.253315,22.1519,13.8904,DZ200500,CFSR,ACE
trajMaxGap,0.149858,12.8568,8.28872,DZ200500,CFSR,ACE
trajRange,0.122984,10.6981,6.76025,DZ200500,CFSR,ACE
mergeDist,0.0310423,3.35216,1.48006,DZ200500,CFSR,ACE
maxTopo,0.0128403,1.16203,0.692381,DZ200500,CFSR,ACE
