pslFOdist,1.2521,363.885,102.733,T400,CFSR,COUNT
trajMinLen,1.2074,246.211,136.341,T400,CFSR,COUNT
wcFOmag,0.969809,189.589,111.523,T400,CFSR,COUNT
maxLat,0.580495,165.63,49.1193,T400,CFSR,COUNT
pslFOmag,0.517996,96.2021,60.7331,T400,CFSR,COUNT
wcOffset,0.449595,124.171,39.9117,T400,CFSR,COUNT
wcFOdist,0.370347,69.1824,43.3322,T400,CFSR,COUNT
minWind,0.182386,39.4903,19.9856,T400,CFSR,COUNT
trajMaxGap,0.0455144,9.39348,5.11083,T400,CFSR,COUNT
mergeDist,0.0420473,12.7275,3.18174,T400,CFSR,COUNT
trajRange,0.0225281,4.58857,2.54525,T400,CFSR,COUNT
maxTopo,0.0168683,4.10414,1.71015,T400,CFSR,COUNT
