trajMinLen,1.25129,243.93,139.702,T500,CFSR,COUNT
pslFOdist,1.21614,324.311,96.6875,T500,CFSR,COUNT
wcFOmag,1.08919,208.844,122.719,T500,CFSR,COUNT
maxLat,0.625255,166.984,49.5566,T500,CFSR,COUNT
pslFOmag,0.550623,95.5368,64.9886,T500,CFSR,COUNT
wcOffset,0.493707,126.111,42.4971,T500,CFSR,COUNT
wcFOdist,0.366811,64.156,43.1533,T500,CFSR,COUNT
minWind,0.182859,38.1767,19.5484,T500,CFSR,COUNT
trajMaxGap,0.0538302,10.9212,5.86694,T500,CFSR,COUNT
mergeDist,0.0422921,11.6438,3.12252,T500,CFSR,COUNT
trajRange,0.0296348,6.03717,3.2213,T500,CFSR,COUNT
maxTopo,0.0186245,4.29457,1.82961,T500,CFSR,COUNT
