pslFOdist,1.41421,143.637,69.4224,DZ200500,JRA,ACE
wcFOmag,0.776092,56.3784,46.4797,DZ200500,JRA,ACE
wcFOdist,0.690896,52.741,40.6293,DZ200500,JRA,ACE
trajMinLen,0.628962,42.4061,38.5549,DZ200500,JRA,ACE
pslFOmag,0.589728,41.9791,35.5592,DZ200500,JRA,ACE
maxLat,0.58725,58.7378,29.2594,DZ200500,JRA,ACE
wcOffset,0.443948,42.7304,22.8767,DZ200500,JRA,ACE
minWind,0.306756,24.9834,17.5415,DZ200500,JRA,ACE
trajMaxGap,0.265639,30.735,10.9278,DZ200500,JRA,ACE
trajRange,0.115532,10.0037,6.39934,DZ200500,JRA,ACE
mergeDist,0.0750525,8.83613,2.98478,DZ200500,JRA,ACE
maxTopo,0.0114864,1.19085,0.551906,DZ200500,JRA,ACE
