wcFOmag,1.41421,109.047,67.1164,T400,MERRA,ACE
pslFOdist,1.22377,108.668,47.6739,T400,MERRA,ACE
trajMinLen,0.751996,51.7381,39.1575,T400,MERRA,ACE
wcOffset,0.719984,65.4733,26.6679,T400,MERRA,ACE
wcFOdist,0.565504,39.3255,29.2354,T400,MERRA,ACE
pslFOmag,0.554709,38.0897,28.9219,T400,MERRA,ACE
maxLat,0.55408,50.3971,20.513,T400,MERRA,ACE
trajMaxGap,0.166192,13.0093,7.76556,T400,MERRA,ACE
minWind,0.149788,11.5046,7.13641,T400,MERRA,ACE
mergeDist,0.142431,12.9629,5.26566,T400,MERRA,ACE
trajRange,0.112433,9.49926,4.77078,T400,MERRA,ACE
maxTopo,0.0307654,2.86884,1.07045,T400,MERRA,ACE
