wcFOmag,1.35416,70.3465,57.1759,T500,CFSR,ACE
pslFOdist,1.20777,77.0416,38.7241,T500,CFSR,ACE
wcFOdist,0.729182,38.9072,30.074,T500,CFSR,ACE
pslFOmag,0.676102,33.6057,29.5352,T500,CFSR,ACE
wcOffset,0.586216,37.4001,18.7886,T500,CFSR,ACE
trajMinLen,0.565471,27.3524,25.1644,T500,CFSR,ACE
maxLat,0.438261,29.9191,11.6134,T500,CFSR,ACE
trajMaxGap,0.153688,9.25208,5.4835,T500,CFSR,ACE
minWind,0.140551,8.94363,4.53029,T500,CFSR,ACE
trajRange,0.0714797,4.42563,2.43213,T500,CFSR,ACE
mergeDist,0.0249983,1.63865,0.750969,T500,CFSR,ACE
maxTopo,0.0102548,0.62224,0.361292,T500,CFSR,ACE
