pslFOdist,1.31096,857.615,389.001,T300,CFSR,DAYS
wcFOmag,1.27552,679.06,458.883,T300,CFSR,DAYS
pslFOmag,1.06131,551.605,387.394,T300,CFSR,DAYS
maxLat,0.978037,628.876,296.983,T300,CFSR,DAYS
wcFOdist,0.918583,455.304,343.992,T300,CFSR,DAYS
trajMinLen,0.856413,405.494,327.672,T300,CFSR,DAYS
wcOffset,0.820714,493.789,268.382,T300,CFSR,DAYS
minWind,0.44093,262.002,145.899,T300,CFSR,DAYS
trajMaxGap,0.259787,149.539,88.3698,T300,CFSR,DAYS
trajRange,0.199085,116.717,66.6775,T300,CFSR,DAYS
mergeDist,0.0416616,26.4876,12.8307,T300,CFSR,DAYS
maxTopo,0.0274699,17.9912,8.13807,T300,CFSR,DAYS
