pslFOdist,1.41421,0.92788,0.562263,T500,MERRA2,HR_TS
wcFOdist,0.791224,0.514887,0.317125,T500,MERRA2,HR_TS
wcFOmag,0.708387,0.236403,0.371647,T500,MERRA2,HR_TS
wcOffset,0.382957,0.279783,0.132742,T500,MERRA2,HR_TS
pslFOmag,0.234185,0.119485,0.10998,T500,MERRA2,HR_TS
trajMinLen,0.173221,0.062806,0.089652,T500,MERRA2,HR_TS
trajMaxGap,0.149967,0.097425,0.060206,T500,MERRA2,HR_TS
minWind,0.0845738,0.059359,0.031104,T500,MERRA2,HR_TS
trajRange,0.0232031,0.015722,0.008913,T500,MERRA2,HR_TS
mergeDist,0.018158,0.010826,0.007823,T500,MERRA2,HR_TS
maxTopo,0.00953996,0.007535,0.002815,T500,MERRA2,HR_TS
maxLat,0.00534306,0.003863,0.001883,T500,MERRA2,HR_TS
