pslFOdist,1.41421,138.192,68.0574,T300,JRA,ACE
wcFOmag,0.904444,65.9207,52.2967,T300,JRA,ACE
wcFOdist,0.82459,59.3342,47.9116,T300,JRA,ACE
maxLat,0.776654,76.6086,37.0193,T300,JRA,ACE
trajMinLen,0.757995,51.6272,44.8862,T300,JRA,ACE
wcOffset,0.665177,60.3679,34.1396,T300,JRA,ACE
pslFOmag,0.640445,47.9233,36.6443,T300,JRA,ACE
minWind,0.325308,28.1797,17.25,T300,JRA,ACE
trajMaxGap,0.162432,15.2051,8.13218,T300,JRA,ACE
trajRange,0.159539,14.1234,8.3374,T300,JRA,ACE
mergeDist,0.0892049,9.71699,3.73593,T300,JRA,ACE
maxTopo,0.0119103,1.19194,0.558983,T300,JRA,ACE
