pslFOdist,1.34523,819.936,212.864,DZ200500,CFSR,COUNT
trajMinLen,1.09789,371.579,236.568,DZ200500,CFSR,COUNT
maxLat,0.598374,264.097,119.298,DZ200500,CFSR,COUNT
pslFOmag,0.574331,230.846,118.423,DZ200500,CFSR,COUNT
wcFOmag,0.517193,160.979,113.193,DZ200500,CFSR,COUNT
wcFOdist,0.419778,152.748,88.9914,DZ200500,CFSR,COUNT
wcOffset,0.340968,150.639,67.9513,DZ200500,CFSR,COUNT
minWind,0.258779,93.4202,54.9659,DZ200500,CFSR,COUNT
mergeDist,0.0525792,33.4279,7.8549,DZ200500,CFSR,COUNT
trajMaxGap,0.0490512,18.3831,10.3209,DZ200500,CFSR,COUNT
trajRange,0.0364003,13.6604,7.65625,DZ200500,CFSR,COUNT
maxTopo,0.0312263,16.2552,5.70737,DZ200500,CFSR,COUNT
