pslFOdist,1.3186,79.0928,38.0689,DZ300500,CFSR,ACE
wcFOmag,1.17743,49.1609,44.2933,DZ300500,CFSR,ACE
wcFOdist,0.823428,38.5318,29.4041,DZ300500,CFSR,ACE
pslFOmag,0.681972,28.1521,25.7662,DZ300500,CFSR,ACE
trajMinLen,0.529757,21.9642,19.9823,DZ300500,CFSR,ACE
wcOffset,0.431659,26.1059,12.3217,DZ300500,CFSR,ACE
maxLat,0.41419,27.7579,9.74303,DZ300500,CFSR,ACE
minWind,0.12546,7.03902,3.91681,DZ300500,CFSR,ACE
trajMaxGap,0.0987133,5.39632,3.15985,DZ300500,CFSR,ACE
trajRange,0.0474741,2.65243,1.48837,DZ300500,CFSR,ACE
mergeDist,0.0200777,1.27857,0.527428,DZ300500,CFSR,ACE
maxTopo,0.00933677,0.466422,0.320626,DZ300500,CFSR,ACE
