wcFOmag,1.41421,1232.44,459.023,DZ400500,MERRA,DAYS
pslFOdist,0.209577,137.062,81.5389,DZ400500,MERRA,DAYS
pslFOmag,0.195378,142.356,72.3317,DZ400500,MERRA,DAYS
wcFOdist,0.176717,106.124,70.8355,DZ400500,MERRA,DAYS
maxLat,0.173715,176.572,45.0925,DZ400500,MERRA,DAYS
trajMinLen,0.173229,113.321,67.3901,DZ400500,MERRA,DAYS
wcOffset,0.11432,99.8998,37.0035,DZ400500,MERRA,DAYS
minWind,0.0470633,38.3033,16.2226,DZ400500,MERRA,DAYS
trajMaxGap,0.0375812,31.4546,12.6624,DZ400500,MERRA,DAYS
maxTopo,0.0167637,16.2171,4.76753,DZ400500,MERRA,DAYS
trajRange,0.0147126,12.3437,4.94697,DZ400500,MERRA,DAYS
mergeDist,0.0104709,6.8349,4.07689,DZ400500,MERRA,DAYS
