wcFOmag,1.41421,984.7,528.058,T500,MERRA,DAYS
pslFOmag,1.01804,763.093,348.622,T500,MERRA,DAYS
pslFOdist,0.869779,645.864,301.646,T500,MERRA,DAYS
wcOffset,0.605675,497.507,176.388,T500,MERRA,DAYS
trajMinLen,0.57164,348.177,237.184,T500,MERRA,DAYS
wcFOdist,0.403544,236.696,171.166,T500,MERRA,DAYS
maxLat,0.336467,263.779,107.511,T500,MERRA,DAYS
mergeDist,0.275896,231.495,76.2493,T500,MERRA,DAYS
trajRange,0.239647,201.972,65.446,T500,MERRA,DAYS
trajMaxGap,0.227683,173.337,76.2542,T500,MERRA,DAYS
minWind,0.173331,116.288,66.9973,T500,MERRA,DAYS
maxTopo,0.110284,89.8951,32.6728,T500,MERRA,DAYS
