wcFOmag,1.41421,180.729,92.8099,DZ400500,JRA,COUNT
trajMinLen,0.611577,77.1461,40.6477,DZ400500,JRA,COUNT
maxLat,0.609544,101.348,22.1732,DZ400500,JRA,COUNT
pslFOdist,0.397927,52.2168,25.3948,DZ400500,JRA,COUNT
pslFOmag,0.254597,37.706,13.5426,DZ400500,JRA,COUNT
wcFOdist,0.245253,28.4825,17.4403,DZ400500,JRA,COUNT
wcOffset,0.172343,27.6961,7.31819,DZ400500,JRA,COUNT
minWind,0.145815,20.4568,8.53136,DZ400500,JRA,COUNT
trajMaxGap,0.0187341,2.82994,0.954537,DZ400500,JRA,COUNT
mergeDist,0.0105459,1.61824,0.517103,DZ400500,JRA,COUNT
trajRange,0.0073985,1.08997,0.397736,DZ400500,JRA,COUNT
maxTopo,0.00674237,0.908078,0.41727,DZ400500,JRA,COUNT
