pslFOdist,1.41421,0.658561,0.32524,DZ200500,JRA,FA_AS
maxLat,0.974603,0.340329,0.26875,DZ200500,JRA,FA_AS
trajMinLen,0.856739,0.210343,0.258558,DZ200500,JRA,FA_AS
wcFOdist,0.822483,0.296145,0.223982,DZ200500,JRA,FA_AS
wcFOmag,0.749424,0.21291,0.219896,DZ200500,JRA,FA_AS
wcOffset,0.489441,0.159351,0.138372,DZ200500,JRA,FA_AS
minWind,0.320511,0.125486,0.083821,DZ200500,JRA,FA_AS
pslFOmag,0.31803,0.116707,0.085889,DZ200500,JRA,FA_AS
trajMaxGap,0.215637,0.100325,0.049637,DZ200500,JRA,FA_AS
trajRange,0.175131,0.064475,0.047228,DZ200500,JRA,FA_AS
mergeDist,0.0495649,0.021441,0.012155,DZ200500,JRA,FA_AS
maxTopo,0.0221793,0.009989,0.005263,DZ200500,JRA,FA_AS
