pslFOdist,1.41421,0.566807,0.368639,DZ200500,MERRA2,FA_AS
trajMinLen,0.830764,0.187532,0.280917,DZ200500,MERRA2,FA_AS
maxLat,0.808381,0.283651,0.234033,DZ200500,MERRA2,FA_AS
wcFOdist,0.801407,0.313616,0.213718,DZ200500,MERRA2,FA_AS
wcFOmag,0.75277,0.198668,0.245584,DZ200500,MERRA2,FA_AS
pslFOmag,0.706893,0.186794,0.230537,DZ200500,MERRA2,FA_AS
wcOffset,0.519507,0.186126,0.1484,DZ200500,MERRA2,FA_AS
minWind,0.414258,0.147787,0.118669,DZ200500,MERRA2,FA_AS
trajMaxGap,0.225443,0.075406,0.067094,DZ200500,MERRA2,FA_AS
trajRange,0.177472,0.055328,0.054638,DZ200500,MERRA2,FA_AS
mergeDist,0.107321,0.036798,0.031503,DZ200500,MERRA2,FA_AS
maxTopo,0.0432954,0.018129,0.010757,DZ200500,MERRA2,FA_AS
