pslFOdist,1.41421,956.317,271.429,T300,JRA,COUNT
trajMinLen,1.09098,439.815,268.526,T300,JRA,COUNT
maxLat,0.583484,284.86,136.182,T300,JRA,COUNT
pslFOmag,0.511522,227.739,122.878,T300,JRA,COUNT
wcFOmag,0.456412,161.051,115.142,T300,JRA,COUNT
wcFOdist,0.430152,169.433,106.392,T300,JRA,COUNT
wcOffset,0.396227,202.615,90.8809,T300,JRA,COUNT
minWind,0.277043,115.95,67.6138,T300,JRA,COUNT
mergeDist,0.14618,108.676,24.9577,T300,JRA,COUNT
trajMaxGap,0.0452499,19.5512,10.9571,T300,JRA,COUNT
trajRange,0.0448687,18.5831,10.9773,T300,JRA,COUNT
maxTopo,0.0314053,20.5948,6.2045,T300,JRA,COUNT
