pslFOdist,1.35265,132.551,60.9813,T300,CFSR,ACE
wcFOmag,1.19172,85.9236,66.9492,T300,CFSR,ACE
wcFOdist,0.988581,70.2855,55.8586,T300,CFSR,ACE
maxLat,0.851393,80.6481,39.8718,T300,CFSR,ACE
trajMinLen,0.829742,54.3116,48.3049,T300,CFSR,ACE
pslFOmag,0.827445,58.3087,46.9198,T300,CFSR,ACE
wcOffset,0.798742,69.2866,40.4341,T300,CFSR,ACE
minWind,0.305413,27.0287,15.2223,T300,CFSR,ACE
trajMaxGap,0.222107,18.0564,11.7448,T300,CFSR,ACE
trajRange,0.177035,15.1184,9.06474,T300,CFSR,ACE
mergeDist,0.0372625,3.60961,1.70284,T300,CFSR,ACE
maxTopo,0.0142276,1.26943,0.704421,T300,CFSR,ACE
