pslFOdist,1.41421,184.394,106.933,T400,MERRA2,ACE
wcFOmag,1.04097,105.634,92.942,T400,MERRA2,ACE
wcFOdist,0.644498,76.0251,52.971,T400,MERRA2,ACE
wcOffset,0.582276,83.03,39.4766,T400,MERRA2,ACE
trajMinLen,0.513161,51.1765,46.1557,T400,MERRA2,ACE
pslFOmag,0.471322,50.577,40.9862,T400,MERRA2,ACE
maxLat,0.335066,51.6477,19.6642,T400,MERRA2,ACE
trajMaxGap,0.177426,19.4432,15.2586,T400,MERRA2,ACE
minWind,0.113728,15.1372,8.41649,T400,MERRA2,ACE
mergeDist,0.0968582,13.823,6.55858,T400,MERRA2,ACE
trajRange,0.09366,11.9415,7.23537,T400,MERRA2,ACE
maxTopo,0.0195674,2.40821,1.55813,T400,MERRA2,ACE
