pslFOdist,1.33008,1240.12,312.335,DZ200500,MERRA,COUNT
trajMinLen,1.13683,670.562,356.145,DZ200500,MERRA,COUNT
maxLat,0.498048,335.272,148.969,DZ200500,MERRA,COUNT
wcFOmag,0.41719,194.731,137.654,DZ200500,MERRA,COUNT
pslFOmag,0.377251,210.592,119.974,DZ200500,MERRA,COUNT
wcFOdist,0.324935,167.453,105.258,DZ200500,MERRA,COUNT
wcOffset,0.316967,235.407,90.4034,DZ200500,MERRA,COUNT
mergeDist,0.200519,194.475,44.5047,DZ200500,MERRA,COUNT
minWind,0.187993,98.723,60.6535,DZ200500,MERRA,COUNT
maxTopo,0.0653188,58.8379,15.9889,DZ200500,MERRA,COUNT
trajMaxGap,0.033999,17.9418,10.9576,DZ200500,MERRA,COUNT
trajRange,0.031073,16.1863,10.0429,DZ200500,MERRA,COUNT
