pslFOdist,1.41421,0.983612,0.595422,DZ300500,MERRA2,HR_TS
wcFOdist,0.788557,0.530774,0.342373,DZ300500,MERRA2,HR_TS
wcFOmag,0.590055,0.225397,0.323755,DZ300500,MERRA2,HR_TS
wcOffset,0.329134,0.250877,0.123864,DZ300500,MERRA2,HR_TS
pslFOmag,0.217045,0.118255,0.107596,DZ300500,MERRA2,HR_TS
trajMinLen,0.153348,0.058027,0.08428,DZ300500,MERRA2,HR_TS
trajMaxGap,0.10497,0.070069,0.045906,DZ300500,MERRA2,HR_TS
minWind,0.0704846,0.052624,0.027323,DZ300500,MERRA2,HR_TS
trajRange,0.0163261,0.012077,0.006407,DZ300500,MERRA2,HR_TS
mergeDist,0.0154793,0.010918,0.006424,DZ300500,MERRA2,HR_TS
maxTopo,0.00863136,0.006461,0.003334,DZ300500,MERRA2,HR_TS
maxLat,0.00539273,0.004703,0.001485,DZ300500,MERRA2,HR_TS
