-59.696285	-0.314481
-57.869568	-0.2880709
-55.60624	-0.3191945
-51.778137	-0.2903468
-48.209076	-0.33822748
-47.165787	-0.30224264
-44.906372	-0.18471509
-42.818405	-0.16549256
-40.29421	-0.18941814
-37.422314	-0.19895115
-34.811916	-0.1917062
-32.984188	-0.20365769
-30.548147	-0.18442822
-27.156153	-0.11722764
-25.50253	-0.126785
-22.45716	-0.11473615
-19.150671	-0.10507969
-15.585835	0.00767875
-11.582433	-0.011422064
-10.276824	-0.023383979
-7.6663013	-0.02093422
-4.5356803	0.058249135
-2.447527	0.07027886
-1.3155788	0.04392787
0.53978616	-1.0181719
1.15883	-1.3945827
2.2928605	-1.5000546
3.159396	-1.3609765
3.591591	-1.2506782
5.41206	-0.9869058
7.0591836	-0.74951047
10.360121	-0.5288653
12.097356	-0.40895057
14.792311	-0.30819753
18.793379	-0.23858717
23.056265	-0.19774279
26.710516	-0.17609139
30.71455	-0.21916819
34.543663	-0.22868209
39.06893	-0.23818207
42.289536	-0.2716841
46.55223	-0.22364695
50.03409	-0.2643366
53.950027	-0.26665595
57.168743	-0.22823003
58.560738	-0.21621422
59.692623	-0.2401676
