-59.616207	-0.050743382
-56.57033	-0.057875324
-54.569263	-0.043449745
-50.739265	-0.08653002
-49.25886	-0.12725964
-47.084637	-0.0792642
-44.21501	-0.002483662
-41.517467	-3.22E-05
-38.90537	-0.05752238
-35.77052	-0.13897815
-31.332584	-0.13649188
-30.02704	-0.14605619
-27.504356	-0.112439394
-23.85004	-0.093185574
-19.935045	-0.059540953
-18.716204	-0.081095
-16.28054	-0.047479935
-12.016709	-0.042599544
-8.36353	0.019811053
-7.492956	0.005442845
-4.970336	0.04145725
-1.2285594	0.04392961
1.2556306	-1.7662089
2.4728944	-1.727823
2.9047108	-1.6031392
5.4121227	-0.9893034
6.278658	-0.85022527
8.012801	-0.6128282
9.576061	-0.49531457
11.313423	-0.38019502
14.618399	-0.3129962
17.138935	-0.19786103
20.619465	-0.18820108
24.274727	-0.20491125
27.144163	-0.12093791
30.539503	-0.18081008
34.28166	-0.19272332
38.022614	-0.15908216
41.76357	-0.12544101
44.72009	-0.043863542
47.765522	-0.034212295
51.074158	-0.10607419
55.686886	-0.13235563
59.427525	-0.086726494
