-59.793903	0.08831388
-59.011044	0.10031752
-57.61589	-0.007546612
-55.184708	0.19629797
-54.40153	0.19631362
-52.837643	0.28985128
-50.74722	0.21556744
-49.61571	0.20599964
-48.31187	0.2611705
-45.701157	0.25642747
-44.56839	0.19890769
-43.26303	0.19653617
-41.518917	0.05511261
-39.862835	-0.04795111
-38.55792	-0.033539437
-37.169014	0.095958725
-36.297054	0.028843341
-34.907013	0.115184724
-33.165737	0.08165311
-32.11986	0.0193364
-31.334227	-0.07415431
-30.031393	0.019378128
-28.809208	-0.12924866
-27.94261	0.007431861
-26.638704	0.060205117
-25.506504	0.024263736
-24.462648	0.038670193
-22.982117	-0.006854629
-21.676825	-0.006828549
-20.459372	0.024364578
-19.240152	-0.011575066
-18.022131	-0.001960328
-15.6762	0.13474976
-14.544567	0.120386764
-13.150362	0.048486613
-10.8860235	-0.02099855
-7.4944077	0.060587622
-6.1017795	0.048627444
-4.878521	-0.14075853
-4.0097766	-0.08559637
-1.317472	0.11585584
0.003786202	-0.49071062
1.1669073	-1.7014755
2.3836033	-1.6415112
4.7190585	-1.1067996
5.9359436	-1.0540282
6.9774647	-0.9509105
8.195549	-0.9436934
10.969636	-0.5432387
11.927103	-0.55281
14.441393	-0.20031253
15.920789	-0.20268056
16.878633	-0.22663742
18.971899	-0.4088132
20.275805	-0.35603997
21.407122	-0.35841495
22.707365	-0.16658096
24.013542	-0.20012127
25.230238	-0.14015695
26.535215	-0.12814288
28.621098	-0.0297996
29.665205	-0.024983536
31.055435	0.054165047
32.27857	-0.13042574
33.49583	-0.09203981
34.62677	-0.08002921
35.9344	-0.16871428
38.363815	0.10226307
39.58209	0.10228741
40.624935	0.15505545
41.846867	0.016019056
42.88965	0.071184695
44.197655	-0.031885978
45.501686	0.016092079
46.72337	-0.11335392
47.769054	-0.16847783
50.29073	-0.09649944
51.42034	-0.03413927
52.55254	-0.07008065
53.7681	0.03304044
55.422546	-0.007685704
56.032314	-0.031649522
57.423363	0.016330274
59.767906	0.20578754
