10,5,-6,7
10,5,-6,7.5
10,5,-6,8
10,5,-6,8.5
10,5,-7,6.5
10,5,-7,7
10,5,-7,7.5
10,5,-7,8
10,5,-7,8.5
10,5,-8,6.5
10,5,-8,7
10,5,-8,7.5
10,5,-8,8
10,5,-8,8.5
10,5,-9,6.5
10,5,-9,7
10,5,-9,7.5
10,5,-9,8
10,5,-9,8.5
10,5,-10,6.5
10,5,-10,7
10,5,-10,7.5
10,5,-10,8
10,5,-10,8.5
10,5.5,-6,6.5
10,5.5,-6,7
10,5.5,-6,7.5
10,5.5,-6,8
10,5.5,-6,8.5
10,5.5,-7,6.5
10,5.5,-7,7
10,5.5,-7,7.5
10,5.5,-7,8
10,5.5,-7,8.5
10,5.5,-8,6.5
10,5.5,-8,7
10,5.5,-8,7.5
10,5.5,-8,8
10,5.5,-8,8.5
10,5.5,-9,6.5
10,5.5,-9,7
10,5.5,-9,7.5
10,5.5,-9,8
10,5.5,-9,8.5
10,5.5,-10,6.5
10,5.5,-10,7
10,5.5,-10,7.5
10,5.5,-10,8
10,5.5,-10,8.5
12,3.5,-6,6.5
12,3.5,-6,7
12,3.5,-6,7.5
12,3.5,-6,8
12,3.5,-6,8.5
12,3.5,-7,6.5
12,3.5,-7,7
12,3.5,-7,7.5
12,3.5,-7,8
12,3.5,-7,8.5
12,3.5,-8,6.5
12,3.5,-8,7
12,3.5,-8,7.5
12,3.5,-8,8
12,3.5,-8,8.5
12,3.5,-9,6.5
12,3.5,-9,7
12,3.5,-9,7.5
12,3.5,-9,8
12,3.5,-9,8.5
12,3.5,-10,6.5
12,3.5,-10,7
12,3.5,-10,7.5
12,3.5,-10,8
12,3.5,-10,8.5
12,4,-6,6.5
12,4,-6,7
12,4,-6,7.5
12,4,-6,8
12,4,-6,8.5
12,4,-7,6.5
12,4,-7,7
12,4,-7,7.5
12,4,-7,8
12,4,-7,8.5
12,4,-8,6.5
12,4,-8,7
12,4,-8,7.5
12,4,-8,8
12,4,-8,8.5
12,4,-9,6.5
12,4,-9,7
12,4,-9,7.5
12,4,-9,8
12,4,-9,8.5
12,4,-10,6.5
12,4,-10,7
12,4,-10,7.5
12,4,-10,8
12,4,-10,8.5
12,4.5,-6,6.5
12,4.5,-6,7
12,4.5,-6,7.5
12,4.5,-6,8
12,4.5,-6,8.5
12,4.5,-7,6.5
12,4.5,-7,7
12,4.5,-7,7.5
12,4.5,-7,8
12,4.5,-7,8.5
12,4.5,-8,6.5
12,4.5,-8,7
12,4.5,-8,7.5
12,4.5,-8,8
12,4.5,-8,8.5
12,4.5,-9,6.5
12,4.5,-9,7
12,4.5,-9,7.5
12,4.5,-9,8
12,4.5,-9,8.5
12,4.5,-10,6.5
12,4.5,-10,7
12,4.5,-10,7.5
12,4.5,-10,8
12,4.5,-10,8.5
12,5,-6,6.5
12,5,-6,7
12,5,-6,7.5
12,5,-6,8
12,5,-6,8.5
12,5,-7,6.5
12,5,-7,7
12,5,-7,7.5
12,5,-7,8
12,5,-7,8.5
12,5,-8,6.5
12,5,-8,7
12,5,-8,7.5
12,5,-8,8
12,5,-8,8.5
12,5,-9,6.5
12,5,-9,7
12,5,-9,7.5
12,5,-9,8
12,5,-9,8.5
12,5,-10,6.5
12,5,-10,7
12,5,-10,7.5
12,5,-10,8
12,5,-10,8.5
12,5.5,-6,6.5
12,5.5,-6,7
12,5.5,-6,7.5
12,5.5,-6,8
12,5.5,-6,8.5
12,5.5,-7,6.5
12,5.5,-7,7
12,5.5,-7,7.5
12,5.5,-7,8
12,5.5,-7,8.5
12,5.5,-8,6.5
12,5.5,-8,7
12,5.5,-8,7.5
12,5.5,-8,8
12,5.5,-8,8.5
12,5.5,-9,6.5
12,5.5,-9,7
12,5.5,-9,7.5
12,5.5,-9,8
12,5.5,-9,8.5
12,5.5,-10,6.5
12,5.5,-10,7
12,5.5,-10,7.5
12,5.5,-10,8
12,5.5,-10,8.5
14,3.5,-6,6.5
14,3.5,-6,7
14,3.5,-6,7.5
14,3.5,-6,8
14,3.5,-6,8.5
14,3.5,-7,6.5
14,3.5,-7,7
14,3.5,-7,7.5
14,3.5,-7,8
14,3.5,-7,8.5
14,3.5,-8,6.5
14,3.5,-8,7
14,3.5,-8,7.5
14,3.5,-8,8
14,3.5,-8,8.5
14,3.5,-9,6.5
14,3.5,-9,7
14,3.5,-9,7.5
14,3.5,-9,8
14,3.5,-9,8.5
14,3.5,-10,6.5
14,3.5,-10,7
14,3.5,-10,7.5
14,3.5,-10,8
14,3.5,-10,8.5
14,4,-6,6.5
14,4,-6,7
14,4,-6,7.5
14,4,-6,8
14,4,-6,8.5
14,4,-7,6.5
14,4,-7,7
14,4,-7,7.5
14,4,-7,8
14,4,-7,8.5
14,4,-8,6.5
14,4,-8,7
14,4,-8,7.5
14,4,-8,8
14,4,-8,8.5
14,4,-9,6.5
14,4,-9,7
14,4,-9,7.5
14,4,-9,8
14,4,-9,8.5
14,4,-10,6.5
14,4,-10,7
14,4,-10,7.5
14,4,-10,8
14,4,-10,8.5
14,4.5,-6,6.5
14,4.5,-6,7
14,4.5,-6,7.5
14,4.5,-6,8
14,4.5,-6,8.5
14,4.5,-7,6.5
14,4.5,-7,7
14,4.5,-7,7.5
14,4.5,-7,8
14,4.5,-7,8.5
14,4.5,-8,6.5
14,4.5,-8,7
14,4.5,-8,7.5
14,4.5,-8,8
14,4.5,-8,8.5
14,4.5,-9,6.5
14,4.5,-9,7
14,4.5,-9,7.5
14,4.5,-9,8
14,4.5,-9,8.5
14,4.5,-10,6.5
14,4.5,-10,7
14,4.5,-10,7.5
14,4.5,-10,8
14,4.5,-10,8.5
14,5,-6,6.5
14,5,-6,7
14,5,-6,7.5
14,5,-6,8
14,5,-6,8.5
14,5,-7,6.5
14,5,-7,7
14,5,-7,7.5
14,5,-7,8
14,5,-7,8.5
14,5,-8,6.5
14,5,-8,7
14,5,-8,7.5
14,5,-8,8
14,5,-8,8.5
14,5,-9,6.5
14,5,-9,7
14,5,-9,7.5
14,5,-9,8
14,5,-9,8.5
14,5,-10,6.5
14,5,-10,7
14,5,-10,7.5
14,5,-10,8
14,5,-10,8.5
14,5.5,-6,6.5
14,5.5,-6,7
14,5.5,-6,7.5
14,5.5,-6,8
14,5.5,-6,8.5
14,5.5,-7,6.5
14,5.5,-7,7
14,5.5,-7,7.5
14,5.5,-7,8
14,5.5,-7,8.5
14,5.5,-8,6.5
14,5.5,-8,7
14,5.5,-8,7.5
14,5.5,-8,8
14,5.5,-8,8.5
14,5.5,-9,6.5
14,5.5,-9,7
14,5.5,-9,7.5
14,5.5,-9,8
14,5.5,-9,8.5
14,5.5,-10,6.5
14,5.5,-10,7
14,5.5,-10,7.5
14,5.5,-10,8
14,5.5,-10,8.5
16,3.5,-6,6.5
16,3.5,-6,7
16,3.5,-6,7.5
16,3.5,-6,8
16,3.5,-6,8.5
16,3.5,-7,6.5
16,3.5,-7,7
16,3.5,-7,7.5
16,3.5,-7,8
16,3.5,-7,8.5
16,3.5,-8,6.5
16,3.5,-8,7
16,3.5,-8,7.5
16,3.5,-8,8
16,3.5,-8,8.5
16,3.5,-9,6.5
16,3.5,-9,7
16,3.5,-9,7.5
16,3.5,-9,8
16,3.5,-9,8.5
16,3.5,-10,6.5
16,3.5,-10,7
16,3.5,-10,7.5
16,3.5,-10,8
16,3.5,-10,8.5
16,4,-6,6.5
16,4,-6,7
16,4,-6,7.5
16,4,-6,8
16,4,-6,8.5
16,4,-7,6.5
16,4,-7,7
16,4,-7,7.5
16,4,-7,8
16,4,-7,8.5
16,4,-8,6.5
16,4,-8,7
16,4,-8,7.5
16,4,-8,8
16,4,-8,8.5
16,4,-9,6.5
16,4,-9,7
16,4,-9,7.5
16,4,-9,8
16,4,-9,8.5
16,4,-10,6.5
16,4,-10,7
16,4,-10,7.5
16,4,-10,8
16,4,-10,8.5
16,4.5,-6,6.5
16,4.5,-6,7
16,4.5,-6,7.5
16,4.5,-6,8
16,4.5,-6,8.5
16,4.5,-7,6.5
16,4.5,-7,7
16,4.5,-7,7.5
16,4.5,-7,8
16,4.5,-7,8.5
16,4.5,-8,6.5
16,4.5,-8,7
16,4.5,-8,7.5
16,4.5,-8,8
16,4.5,-8,8.5
16,4.5,-9,6.5
16,4.5,-9,7
16,4.5,-9,7.5
16,4.5,-9,8
16,4.5,-9,8.5
16,4.5,-10,6.5
16,4.5,-10,7
16,4.5,-10,7.5
16,4.5,-10,8
16,4.5,-10,8.5
16,5,-6,6.5
16,5,-6,7
16,5,-6,7.5
16,5,-6,8
16,5,-6,8.5
16,5,-7,6.5
16,5,-7,7
16,5,-7,7.5
16,5,-7,8
16,5,-7,8.5
16,5,-8,6.5
16,5,-8,7
16,5,-8,7.5
16,5,-8,8
16,5,-8,8.5
16,5,-9,6.5
16,5,-9,7
16,5,-9,7.5
16,5,-9,8
16,5,-9,8.5
16,5,-10,6.5
16,5,-10,7
16,5,-10,7.5
16,5,-10,8
16,5,-10,8.5
16,5.5,-6,6.5
16,5.5,-6,7
16,5.5,-6,7.5
16,5.5,-6,8
16,5.5,-6,8.5
16,5.5,-7,6.5
16,5.5,-7,7
16,5.5,-7,7.5
16,5.5,-7,8
16,5.5,-7,8.5
16,5.5,-8,6.5
16,5.5,-8,7
16,5.5,-8,7.5
16,5.5,-8,8
16,5.5,-8,8.5
16,5.5,-9,6.5
16,5.5,-9,7
16,5.5,-9,7.5
16,5.5,-9,8
16,5.5,-9,8.5
16,5.5,-10,6.5
16,5.5,-10,7
16,5.5,-10,7.5
16,5.5,-10,8
16,5.5,-10,8.5
